"w15_26_3nm_NiOx_real - RawData"
"Wavelength nm."	"Abs."
396,80	0,302
397,00	0,303
397,20	0,302
397,40	0,301
397,60	0,298
397,80	0,295
398,00	0,294
398,20	0,293
398,40	0,291
398,60	0,288
398,80	0,282
399,00	0,278
399,20	0,272
399,40	0,269
399,60	0,268
399,80	0,265
400,00	0,259
400,20	0,253
400,40	0,253
400,60	0,257
400,80	0,256
401,00	0,254
401,20	0,256
401,40	0,258
401,60	0,264
401,80	0,269
402,00	0,271
402,20	0,274
402,40	0,279
402,60	0,282
402,80	0,288
403,00	0,294
403,20	0,294
403,40	0,293
403,60	0,294
403,80	0,298
404,00	0,302
404,20	0,301
404,40	0,297
404,60	0,295
404,80	0,296
405,00	0,294
405,20	0,292
405,40	0,290
405,60	0,284
405,80	0,276
406,00	0,274
406,20	0,274
406,40	0,270
406,60	0,265
406,80	0,258
407,00	0,255
407,20	0,253
407,40	0,254
407,60	0,255
407,80	0,256
408,00	0,257
408,20	0,255
408,40	0,259
408,60	0,266
408,80	0,268
409,00	0,270
409,20	0,273
409,40	0,276
409,60	0,279
409,80	0,284
410,00	0,286
410,20	0,288
410,40	0,292
410,60	0,294
410,80	0,295
411,00	0,295
411,20	0,294
411,40	0,293
411,60	0,292
411,80	0,291
412,00	0,289
412,20	0,284
412,40	0,276
412,60	0,272
412,80	0,269
413,00	0,265
413,20	0,263
413,40	0,261
413,60	0,257
413,80	0,253
414,00	0,250
414,20	0,249
414,40	0,247
414,60	0,247
414,80	0,244
415,00	0,243
415,20	0,245
415,40	0,248
415,60	0,252
415,80	0,255
416,00	0,257
416,20	0,261
416,40	0,264
416,60	0,270
416,80	0,276
417,00	0,277
417,20	0,279
417,40	0,284
417,60	0,290
417,80	0,293
418,00	0,296
418,20	0,297
418,40	0,296
418,60	0,298
418,80	0,296
419,00	0,295
419,20	0,293
419,40	0,290
419,60	0,287
419,80	0,282
420,00	0,278
420,20	0,276
420,40	0,275
420,60	0,270
420,80	0,261
421,00	0,260
421,20	0,257
421,40	0,254
421,60	0,250
421,80	0,246
422,00	0,246
422,20	0,245
422,40	0,244
422,60	0,244
422,80	0,244
423,00	0,245
423,20	0,247
423,40	0,251
423,60	0,255
423,80	0,260
424,00	0,264
424,20	0,267
424,40	0,270
424,60	0,273
424,80	0,277
425,00	0,284
425,20	0,288
425,40	0,291
425,60	0,294
425,80	0,295
426,00	0,296
426,20	0,298
426,40	0,298
426,60	0,296
426,80	0,296
427,00	0,295
427,20	0,291
427,40	0,289
427,60	0,287
427,80	0,285
428,00	0,280
428,20	0,274
428,40	0,270
428,60	0,266
428,80	0,260
429,00	0,258
429,20	0,255
429,40	0,252
429,60	0,249
429,80	0,245
430,00	0,245
430,20	0,243
430,40	0,242
430,60	0,241
430,80	0,245
431,00	0,247
431,20	0,246
431,40	0,249
431,60	0,252
431,80	0,255
432,00	0,259
432,20	0,262
432,40	0,266
432,60	0,270
432,80	0,275
433,00	0,278
433,20	0,281
433,40	0,284
433,60	0,286
433,80	0,288
434,00	0,289
434,20	0,289
434,40	0,289
434,60	0,290
434,80	0,290
435,00	0,290
435,20	0,289
435,40	0,288
435,60	0,286
435,80	0,283
436,00	0,279
436,20	0,274
436,40	0,271
436,60	0,268
436,80	0,263
437,00	0,260
437,20	0,255
437,40	0,252
437,60	0,251
437,80	0,248
438,00	0,246
438,20	0,245
438,40	0,244
438,60	0,243
438,80	0,242
439,00	0,240
439,20	0,241
439,40	0,244
439,60	0,244
439,80	0,244
440,00	0,245
440,20	0,251
440,40	0,254
440,60	0,256
440,80	0,258
441,00	0,260
441,20	0,264
441,40	0,269
441,60	0,270
441,80	0,272
442,00	0,275
442,20	0,279
442,40	0,281
442,60	0,282
442,80	0,281
443,00	0,282
443,20	0,283
443,40	0,282
443,60	0,281
443,80	0,277
444,00	0,277
444,20	0,275
444,40	0,273
444,60	0,270
444,80	0,266
445,00	0,262
445,20	0,261
445,40	0,256
445,60	0,251
445,80	0,250
446,00	0,247
446,20	0,244
446,40	0,243
446,60	0,243
446,80	0,241
447,00	0,238
447,20	0,237
447,40	0,238
447,60	0,242
447,80	0,244
448,00	0,243
448,20	0,244
448,40	0,246
448,60	0,249
448,80	0,253
449,00	0,255
449,20	0,261
449,40	0,266
449,60	0,268
449,80	0,272
450,00	0,277
450,20	0,280
450,40	0,282
450,60	0,283
450,80	0,283
451,00	0,285
451,20	0,285
451,40	0,285
451,60	0,285
451,80	0,285
452,00	0,284
452,20	0,282
452,40	0,281
452,60	0,280
452,80	0,278
453,00	0,275
453,20	0,272
453,40	0,270
453,60	0,267
453,80	0,264
454,00	0,260
454,20	0,255
454,40	0,251
454,60	0,248
454,80	0,246
455,00	0,244
455,20	0,242
455,40	0,240
455,60	0,239
455,80	0,239
456,00	0,237
456,20	0,236
456,40	0,237
456,60	0,238
456,80	0,239
457,00	0,239
457,20	0,241
457,40	0,243
457,60	0,246
457,80	0,246
458,00	0,249
458,20	0,253
458,40	0,256
458,60	0,260
458,80	0,263
459,00	0,265
459,20	0,266
459,40	0,269
459,60	0,273
459,80	0,275
460,00	0,276
460,20	0,278
460,40	0,279
460,60	0,278
460,80	0,278
461,00	0,279
461,20	0,279
461,40	0,277
461,60	0,275
461,80	0,275
462,00	0,271
462,20	0,267
462,40	0,266
462,60	0,263
462,80	0,259
463,00	0,256
463,20	0,254
463,40	0,251
463,60	0,247
463,80	0,243
464,00	0,240
464,20	0,237
464,40	0,236
464,60	0,235
464,80	0,233
465,00	0,234
465,20	0,234
465,40	0,236
465,60	0,238
465,80	0,239
466,00	0,238
466,20	0,236
466,40	0,239
466,60	0,243
466,80	0,245
467,00	0,247
467,20	0,251
467,40	0,255
467,60	0,256
467,80	0,259
468,00	0,264
468,20	0,266
468,40	0,268
468,60	0,271
468,80	0,274
469,00	0,276
469,20	0,278
469,40	0,279
469,60	0,279
469,80	0,281
470,00	0,283
470,20	0,282
470,40	0,280
470,60	0,281
470,80	0,281
471,00	0,280
471,20	0,280
471,40	0,280
471,60	0,280
471,80	0,279
472,00	0,277
472,20	0,273
472,40	0,271
472,60	0,270
472,80	0,265
473,00	0,262
473,20	0,258
473,40	0,256
473,60	0,253
473,80	0,249
474,00	0,246
474,20	0,243
474,40	0,242
474,60	0,241
474,80	0,238
475,00	0,235
475,20	0,235
475,40	0,235
475,60	0,234
475,80	0,235
476,00	0,237
476,20	0,238
476,40	0,236
476,60	0,237
476,80	0,239
477,00	0,242
477,20	0,247
477,40	0,250
477,60	0,250
477,80	0,253
478,00	0,260
478,20	0,264
478,40	0,267
478,60	0,269
478,80	0,272
479,00	0,275
479,20	0,277
479,40	0,281
479,60	0,282
479,80	0,284
480,00	0,286
480,20	0,285
480,40	0,284
480,60	0,284
480,80	0,286
481,00	0,286
481,20	0,284
481,40	0,284
481,60	0,280
481,80	0,277
482,00	0,274
482,20	0,272
482,40	0,269
482,60	0,264
482,80	0,260
483,00	0,256
483,20	0,253
483,40	0,249
483,60	0,245
483,80	0,244
484,00	0,243
484,20	0,239
484,40	0,235
484,60	0,232
484,80	0,232
485,00	0,230
485,20	0,229
485,40	0,229
485,60	0,227
485,80	0,225
486,00	0,225
486,20	0,224
486,40	0,225
486,60	0,230
486,80	0,231
487,00	0,229
487,20	0,233
487,40	0,236
487,60	0,240
487,80	0,243
488,00	0,244
488,20	0,248
488,40	0,251
488,60	0,253
488,80	0,256
489,00	0,258
489,20	0,259
489,40	0,261
489,60	0,262
489,80	0,263
490,00	0,265
490,20	0,266
490,40	0,267
490,60	0,268
490,80	0,271
491,00	0,273
491,20	0,273
491,40	0,272
491,60	0,270
491,80	0,269
492,00	0,271
492,20	0,270
492,40	0,267
492,60	0,264
492,80	0,263
493,00	0,262
493,20	0,259
493,40	0,255
493,60	0,253
493,80	0,249
494,00	0,244
494,20	0,240
494,40	0,238
494,60	0,237
494,80	0,233
495,00	0,230
495,20	0,229
495,40	0,229
495,60	0,227
495,80	0,224
496,00	0,224
496,20	0,224
496,40	0,222
496,60	0,224
496,80	0,226
497,00	0,228
497,20	0,230
497,40	0,233
497,60	0,236
497,80	0,237
498,00	0,237
498,20	0,239
498,40	0,242
498,60	0,245
498,80	0,249
499,00	0,253
499,20	0,256
499,40	0,258
499,60	0,261
499,80	0,265
500,00	0,267
500,20	0,269
500,40	0,271
